date,revert,edit,commentor,title,comment,views,sentiment_score,M
2009-11-28 12:45:57,0.0,3017.0,Threeblur0,"Akron, Ohio",/* Culture and contemporary life */,2290000.0,0.0,487188.0
2009-11-28 12:39:04,0.0,3016.0,Threeblur0,"Akron, Ohio",/* Transportation */,2290000.0,0.0,487188.0
2009-11-28 12:37:22,0.0,3015.0,Threeblur0,"Akron, Ohio",/* Race relation history */,2290000.0,0.0,487188.0
2009-11-28 12:29:04,0.0,3014.0,Threeblur0,"Akron, Ohio",/* Geography */,2290000.0,0.0,487188.0
2009-11-26 00:47:14,0.0,3013.0,Svick,"Akron, Ohio","/* City of Invention */ fixed <ref>s broken by http://en.wikipedia.org/w/index.php?title=Akron,_Ohio&diff=prev&oldid=327740329",2290000.0,-0.4767,487188.0
2009-11-26 00:27:18,0.0,3012.0,Beirne,"Akron, Ohio",Added Failed Verification tag to statement about the number of plastics workers and plants in the area.  I couldn't find the numbers in the document at the link.,2290000.0,-0.4588,487188.0
2009-11-25 14:54:43,0.0,3011.0,Beirne,"Akron, Ohio","Changed ""many"" to ""several"".  There aren't that many famous events in Akron.",2290000.0,0.0,487188.0
2009-11-25 13:36:45,0.0,3006.0,Threeblur0,"Akron, Ohio",/* Tourism */,2290000.0,0.0,487188.0
2009-11-25 13:03:56,0.0,3004.0,Threeblur0,"Akron, Ohio",/* Industry and major corporation births */,2290000.0,0.0,487188.0
2009-11-25 12:47:38,0.0,3003.0,Threeblur0,"Akron, Ohio","removed uncertain things for now, did research and will add others to section when have time",2290000.0,-0.29600000000000004,487188.0
2009-11-25 12:43:48,0.0,3002.0,Threeblur0,"Akron, Ohio",[[WP:UNDO|Undid]] revision 327808664 by [[Special:Contributions/Beirne|Beirne]] ([[User talk:Beirne|talk]]),2290000.0,0.0,487188.0
2009-11-25 05:10:10,0.0,3001.0,Beirne,"Akron, Ohio","/* Rubber Capital of the World, airships, and military importance */ Added Failed verification template.  The link says Akron was called the Rubber Capital, not",2290000.0,-0.2023,487188.0
2009-11-25 05:03:31,0.0,3000.0,Beirne,"Akron, Ohio","Removed paragraph about places well-known to outsiders.  None of them actually are and discussion has stopped on the topic, with the last comments in favor of removing the paragraph.",2290000.0,0.2023,487188.0
2009-11-25 05:00:57,0.0,2999.0,Beirne,"Akron, Ohio","Added citation request for rubber capital of the world.  It is not certain that ""International"" media dubbed it that.  It could just be a US thing.",2290000.0,-0.2057,487188.0
2009-11-25 02:00:25,0.0,2998.0,Threeblur0,"Akron, Ohio",/* City of Invention */,2290000.0,0.0,487188.0
2009-11-25 01:54:45,0.0,2997.0,Threeblur0,"Akron, Ohio",/* Tourism */,2290000.0,0.0,487188.0
2009-11-25 00:06:58,0.0,2996.0,Threeblur0,"Akron, Ohio",/* Notable residents */ an award named after you and a crater not on earth seems severly noteworthy,2290000.0,0.5423,487188.0
2009-11-25 00:01:10,0.0,2995.0,Threeblur0,"Akron, Ohio",/* Industry and major corporation births */,2290000.0,0.0,487188.0
2009-11-24 23:23:28,0.0,2994.0,Beirne,"Akron, Ohio",/* Notable residents */ provided more pertinent description of why Judith Resnik is noteworthy.,2290000.0,0.0,487188.0
2009-11-24 23:19:59,0.0,2993.0,Beirne,"Akron, Ohio",/* Notable residents */ If they don't even have a Wikipedia article they aren't famous,2290000.0,0.0,487188.0
2009-11-24 23:14:01,1.0,2991.0,Beirne,"Akron, Ohio",/* Industry and major corporation births */ Purell was invented in 1988 and not by rubber workers,2290000.0,0.0,487188.0
2009-11-24 22:16:15,0.0,2992.0,Threeblur0,"Akron, Ohio",/* History */,2290000.0,0.0,487188.0
2009-11-24 22:02:12,0.0,2991.0,Threeblur0,"Akron, Ohio",/* Notable residents */,2290000.0,0.0,487188.0
2009-11-24 22:01:18,0.0,2990.0,Threeblur0,"Akron, Ohio",/* Notable residents */,2290000.0,0.0,487188.0
2009-11-24 21:45:35,0.0,2989.0,Threeblur0,"Akron, Ohio",/* Notable residents */,2290000.0,0.0,487188.0
2009-11-24 19:59:07,0.0,2987.0,Threeblur0,"Akron, Ohio",/* Economy */,2290000.0,0.0,487188.0
2009-11-24 19:54:43,0.0,2986.0,Threeblur0,"Akron, Ohio",/* Notable residents */,2290000.0,0.0,487188.0
2009-11-24 19:49:38,0.0,2985.0,Beirne,"Akron, Ohio","/* Notable residents */ Akron didn't really produce Clark Gable, he just passed through",2290000.0,0.0,487188.0
2009-11-24 19:24:45,0.0,2984.0,Threeblur0,"Akron, Ohio",/* Cityscape */,2290000.0,0.0,487188.0
2009-11-24 03:48:09,0.0,2983.0,JamesAM,"Akron, Ohio",/* Race relation history */ Repairing links to disambiguation pages - [[Wikipedia:Disambiguation pages with links|You can help!]],2290000.0,0.4574,487188.0
2009-11-23 14:57:42,0.0,2982.0,Threeblur0,"Akron, Ohio",/* Race relation history */,2290000.0,0.0,487188.0
2009-11-23 12:27:19,0.0,2981.0,Threeblur0,"Akron, Ohio",/* Demographics */,2290000.0,0.0,487188.0
2009-11-22 23:47:46,0.0,2979.0,Ktr101,"Akron, Ohio",/* External links */ template name fix,2290000.0,0.0,487188.0
2009-11-21 19:53:44,0.0,2978.0,Ktr101,"Akron, Ohio",Quick-adding category [[:Category:All-America City Award winners|All-America City Award winners]] (using [[WP:HOTCAT|HotCat]]),2290000.0,0.8779,487188.0
2009-11-21 05:43:59,0.0,2977.0,Beirne,"Akron, Ohio","/* Industry births */ Barber did not start the match industry, just a major company",2290000.0,0.0,487188.0
2009-11-21 05:40:33,0.0,2976.0,Beirne,"Akron, Ohio","/* City of Invention */ Added citation request for the ABC Line being the first, have no idea if it is true",2290000.0,0.1531,487188.0
2009-11-21 05:38:29,0.0,2975.0,Beirne,"Akron, Ohio",/* City of Invention */ The PVC business wasn't centered in Akron,2290000.0,0.0,487188.0
2009-11-21 05:36:16,0.0,2974.0,Beirne,"Akron, Ohio",/* City of Invention */ Schumacher didn't invent either oatmeal or breakfast cereal according the Wikipedia articles on the topic.,2290000.0,0.0,487188.0
2009-11-20 23:56:54,0.0,2972.0,JonRidinger,"Akron, Ohio","/* Industry births */ ""many"" suggests more than two",2290000.0,0.0,487188.0
2009-11-20 23:54:27,0.0,2971.0,JonRidinger,"Akron, Ohio","/* City of Invention */ City of Invention is the city's official nickname (on the seal), but a reference is needed to explain why beyond the Inventors Hall of Fame",2290000.0,0.5927,487188.0
2009-11-20 21:51:32,0.0,2970.0,Threeblur0,"Akron, Ohio",/* Rubber Capital of the World and military importance */,2290000.0,0.3612,487188.0
2009-11-20 21:50:04,0.0,2969.0,Threeblur0,"Akron, Ohio",/* City of Invention */,2290000.0,0.0,487188.0
2009-11-20 21:44:10,0.0,2968.0,Threeblur0,"Akron, Ohio",/* History */,2290000.0,0.0,487188.0
2009-11-20 21:43:21,0.0,2967.0,Threeblur0,"Akron, Ohio",better formatt than chronological order,2290000.0,0.4404,487188.0
2009-11-20 04:50:11,1.0,2964.0,Threeblur0,"Akron, Ohio","[[WP:UNDO|Undid]] revision 326873423 by [[Special:Contributions/99.164.107.144|99.164.107.144]] ([[User talk:99.164.107.144|talk]])if true, data shouldnt even be shown/written like that",2290000.0,0.6486,487188.0
2009-11-20 04:11:14,0.0,2964.0,Threeblur0,"Akron, Ohio","paragraph is about the districts and landmarks, not city specifically, will move quaker to history",2290000.0,0.0,487188.0
2009-11-20 04:08:27,1.0,2962.0,Threeblur0,"Akron, Ohio","[[WP:UNDO|Undid]] revision 326859621 by [[Special:Contributions/Beirne|Beirne]] ([[User talk:Beirne|talk]])links applied are well known outside of Akron and certainly the relation, bussiness ppl do",2290000.0,0.5423,487188.0
2009-11-20 03:02:52,0.0,2963.0,Beirne,"Akron, Ohio","Sorry, I love Akron, but I travel for a living and most people barely know where Akron is, much less know about places like Quaker Square.",2290000.0,0.6908,487188.0
2009-11-19 18:37:20,0.0,2959.0,Threeblur0,"Akron, Ohio",/* Culture and contemporary life */,2290000.0,0.0,487188.0
2009-11-19 13:08:58,0.0,2958.0,Threeblur0,"Akron, Ohio",/* History */,2290000.0,0.0,487188.0
2009-11-19 13:06:30,0.0,2957.0,Threeblur0,"Akron, Ohio",/* History */,2290000.0,0.0,487188.0
2009-11-18 00:49:20,0.0,2955.0,Beirne,"Akron, Ohio",/* Sports */ made it clear that only some preseason games for the Browns were played at the Rubber Bowl,2290000.0,0.6124,487188.0
2009-11-17 14:31:35,0.0,2954.0,Threeblur0,"Akron, Ohio",/* Geography */ due to the hills,2290000.0,0.0,487188.0
2009-11-17 14:24:32,0.0,2953.0,Threeblur0,"Akron, Ohio",/* Sports */,2290000.0,0.0,487188.0
2009-11-17 08:51:05,0.0,2952.0,Woohookitty,"Akron, Ohio",[[:en:User:NicoV/Wikipedia Cleaner/Documentation|WikiCleaner]] 0.98 - Repairing link to disambiguation page - [[Wikipedia:Disambiguation pages with links|You can help!]],2290000.0,0.4574,487188.0
2009-11-14 12:05:32,0.0,2951.0,Woohookitty,"Akron, Ohio",[[:en:User:NicoV/Wikipedia Cleaner/Documentation|WikiCleaner]] 0.98 - Repairing link to disambiguation page - [[Wikipedia:Disambiguation pages with links|You can help!]],2290000.0,0.4574,487188.0
2009-11-13 08:07:03,0.0,2950.0,Beirne,"Akron, Ohio",Used elevation from USGS,2290000.0,0.0,487188.0
2009-11-11 21:25:43,0.0,2949.0,Debresser,"Akron, Ohio",Per [http://en.wikipedia.org/w/index.php?title=User_talk:Debresser&diff=cur comment] on my talkpage this is the reference intended.,2290000.0,0.0,487188.0
2009-11-11 19:48:54,0.0,2948.0,Beirne,"Akron, Ohio",wich->which,2290000.0,0.0,487188.0
2009-11-11 19:45:31,0.0,2947.0,Beirne,"Akron, Ohio","Summit County as fourth in the state, after Hamilton County",2290000.0,0.0,487188.0
2009-11-11 18:57:02,0.0,2946.0,Beirne,"Akron, Ohio","Fixed wording, other Rust Belt cities didn't fall from 290,351 to a nearly a third of that.",2290000.0,0.0,487188.0
2009-11-11 17:26:52,0.0,2945.0,Threeblur0,"Akron, Ohio",made similar to cleveland's,2290000.0,0.0,487188.0
2009-11-11 16:14:39,0.0,2943.0,Threeblur0,"Akron, Ohio",/* Demographics */,2290000.0,0.0,487188.0
2009-11-11 13:05:20,0.0,2940.0,Threeblur0,"Akron, Ohio",/* Geography */,2290000.0,0.0,487188.0
2009-11-11 12:42:06,0.0,2939.0,Threeblur0,"Akron, Ohio",/* History */,2290000.0,0.0,487188.0
2009-11-10 17:39:48,1.0,2938.0,JonRidinger,"Akron, Ohio",[[Akron Zips men's basketball]] lists one MAC *tournament* title and one OVC regular-season and tournament title; sentences were awkwardly worded as well.,2290000.0,0.0,487188.0
2009-11-10 17:31:00,1.0,2937.0,Threeblur0,"Akron, Ohio",/* Sports */  read zips basketball article and talkpage,2290000.0,0.0,487188.0
2009-11-10 17:22:39,0.0,2938.0,JonRidinger,"Akron, Ohio",removed tangential and some false info.  Zips have never won a MAC regular season basketball title; only 1 tournament title (2009); we just need the basics here,2290000.0,-0.4585,487188.0
2009-11-10 17:04:16,0.0,2937.0,Threeblur0,"Akron, Ohio",/* Sports */,2290000.0,0.0,487188.0
2009-11-10 17:02:40,0.0,2936.0,Threeblur0,"Akron, Ohio",/* Sports */ put info similar to nyc's,2290000.0,0.0,487188.0
2009-11-10 16:14:46,1.0,2934.0,JonRidinger,"Akron, Ohio",[[WP:UNDO|Undid]] revision 325064593 by [[Special:Contributions/Threeblur0|Threeblur0]] ([[User talk:Threeblur0|talk]]) removed tangential info,2290000.0,0.0,487188.0
2009-11-10 16:10:35,0.0,2935.0,Threeblur0,"Akron, Ohio","/* Sports */ added info, see talk",2290000.0,0.0,487188.0
2009-11-10 15:53:01,0.0,2934.0,Beirne,"Akron, Ohio",/* Sports */ The Aeros' championships before coming to Akron aren't relevant to Akron.  The ones in Akron probably don't need to be listed here either.,2290000.0,0.4939,487188.0
2009-11-10 15:45:38,1.0,2930.0,Beirne,"Akron, Ohio",Revert to the revision prior to revision 325052546 dated 2009-11-10 14:50:45 by Beirne using [[:en:Wikipedia:Tools/Navigation_popups|popups]],2290000.0,0.0,487188.0
2009-11-10 15:36:00,0.0,2933.0,Threeblur0,"Akron, Ohio",/* Sports */,2290000.0,0.0,487188.0
2009-11-10 15:35:20,0.0,2932.0,Threeblur0,"Akron, Ohio",/* Sports */ so why not keep all notables aspect accept for excluding some,2290000.0,0.3818,487188.0
2009-11-10 14:50:45,0.0,2931.0,Beirne,"Akron, Ohio","/* Environment */ Redid biogas change, which was apparently undone by accident.",2290000.0,-0.4767,487188.0
2009-11-10 14:44:39,0.0,2930.0,JonRidinger,"Akron, Ohio","/* Sports */ added some of the most notable aspects of the Zips athletics, including facilities and teams",2290000.0,0.0,487188.0
2009-11-10 14:42:04,0.0,2929.0,Beirne,"Akron, Ohio",/* Environment */ Fixed wording.  Saying that it has one of the United States's biogas facilities is redundant since Akron is known to be in the US,2290000.0,0.4215,487188.0
2009-11-10 13:23:33,0.0,2928.0,JonRidinger,"Akron, Ohio","[[WP:UNDO|Undid]] revision 325025696 by [[Special:Contributions/Threeblur0|Threeblur0]] ([[User talk:Threeblur0|talk]]) May be notable, but there are many notable aspects of the Zips athletics",2290000.0,0.0,487188.0
2009-11-10 10:56:52,1.0,2925.0,Threeblur0,"Akron, Ohio","[[WP:UNDO|Undid]] revision 324958225 by [[Special:Contributions/JonRidinger|JonRidinger]] ([[User talk:JonRidinger|talk]]) whagon wheel is notable and havs article, the zips compete for it, in Akron",2290000.0,0.0,487188.0
2009-11-10 01:24:07,0.0,2926.0,JonRidinger,"Akron, Ohio",/* Sports */ removed mention of the Wagon Wheel...it is one aspect of the rivalry that is tangential to this section,2290000.0,0.0,487188.0
2009-11-09 03:42:56,0.0,2925.0,Beirne,"Akron, Ohio",/* Sports */ Gave full name of the Golden Flashes and fixed the link,2290000.0,0.0,487188.0
2009-11-08 15:56:49,0.0,2924.0,Threeblur0,"Akron, Ohio",/* Tourism */,2290000.0,0.0,487188.0
2009-11-08 15:51:39,0.0,2923.0,Threeblur0,"Akron, Ohio",/* Sports */,2290000.0,0.0,487188.0
2009-11-07 11:33:41,0.0,2922.0,Threeblur0,"Akron, Ohio","/* Economy */ but should still be up, undid vandalism",2290000.0,0.0,487188.0
2009-11-07 03:05:26,1.0,2919.0,Beirne,"Akron, Ohio",[[WP:UNDO|Undid]] revision 324312740 by [[Special:Contributions/Threeblur0|Threeblur0]] ([[User talk:Threeblur0|talk]]) Sterling isn't in the US Fortune 500.,2290000.0,0.0,487188.0
2009-11-06 18:02:27,0.0,2921.0,Threeblur0,"Akron, Ohio",/* Economy */,2290000.0,0.0,487188.0
2009-11-05 18:17:58,0.0,2919.0,Threeblur0,"Akron, Ohio",/* Higher education */,2290000.0,0.0,487188.0
2009-11-04 20:26:33,0.0,2918.0,Debresser,"Akron, Ohio",Fixed broken reference.,2290000.0,-0.4767,487188.0
2009-11-04 15:33:14,0.0,2917.0,Threeblur0,"Akron, Ohio",/* History */ added zipper story with edvidence,2290000.0,0.0,487188.0
2009-11-04 00:38:01,0.0,2916.0,Beirne,"Akron, Ohio",/* History */ removed zipper creation story.  No evidence for it's veracity and it goes beyond what is relevant to Akron.,2290000.0,-0.0258,487188.0
2009-11-03 08:17:30,0.0,2915.0,Woohookitty,"Akron, Ohio",[[:en:User:NicoV/Wikipedia Cleaner/Documentation|WikiCleaner]] 0.98 - Repairing link to disambiguation page - [[Wikipedia:Disambiguation pages with links|You can help!]],2290000.0,0.4574,487188.0
2009-11-02 11:05:16,0.0,2914.0,Beirne,"Akron, Ohio",/* History */ Added fact template to Whitcomb Judson statement.  Looking for proof that the clasp locker was invented in Akron,2290000.0,0.0,487188.0
2009-10-31 18:13:55,0.0,2913.0,Threeblur0,"Akron, Ohio",/* Architecture */,2290000.0,0.0,487188.0
2009-10-31 18:10:49,0.0,2912.0,Threeblur0,"Akron, Ohio",/* History */,2290000.0,0.0,487188.0
2009-10-31 17:55:44,0.0,2911.0,Threeblur0,"Akron, Ohio",/* Healthcare and education */,2290000.0,0.0,487188.0
2009-10-31 15:20:07,0.0,2910.0,Threeblur0,"Akron, Ohio",/* Cityscape */ building is more of architecture,2290000.0,0.0,487188.0
2009-10-31 15:14:31,0.0,2909.0,Threeblur0,"Akron, Ohio","moved popular music to Culture of Akron, Ohio",2290000.0,0.4215,487188.0
2009-10-31 15:07:37,0.0,2908.0,Threeblur0,"Akron, Ohio",/* Tourism */,2290000.0,0.0,487188.0
2009-10-31 15:01:54,0.0,2907.0,Threeblur0,"Akron, Ohio",/* Parks and recreation */,2290000.0,0.0,487188.0
2009-10-31 15:00:59,0.0,2906.0,Threeblur0,"Akron, Ohio",/* Culture and contemporary life */ put more like nyc,2290000.0,0.4201,487188.0
2009-10-15 02:25:18,0.0,2896.0,JEN9841,"Akron, Ohio",added quotes,2290000.0,0.0,487188.0
2009-10-09 14:01:58,0.0,2893.0,Iridescent,"Akron, Ohio","[[WP:MOS|Cleanup]] / [[WP:AWB/T|typo fixing]], typos fixed: enviroment → environment using [[Project:AutoWikiBrowser|AWB]]",2290000.0,0.0,487188.0
2009-10-01 12:27:46,0.0,2892.0,Threeblur0,"Akron, Ohio",/* Crime */ removed long uneeded citation and added info and ref,2290000.0,-0.5423,487188.0
2009-10-01 12:12:56,0.0,2891.0,Threeblur0,"Akron, Ohio",/* Higher education */,2290000.0,0.0,487188.0
2009-10-01 11:39:57,0.0,2890.0,Threeblur0,"Akron, Ohio","/* Cuisine */ might not be as famous as candycanes, but definitly not dubious, see talk",2290000.0,0.395,487188.0
2009-10-01 11:36:30,0.0,2889.0,Threeblur0,"Akron, Ohio",[[WP:UNDO|Undid]] revision 317236380 by [[Special:Contributions/Beirne|Beirne]] ([[User talk:Beirne|talk]])undid good faith by editor going rouge,2290000.0,0.6908,487188.0
2009-10-01 06:48:56,0.0,2888.0,Beirne,"Akron, Ohio",/* History */ No longer a dead link,2290000.0,-0.7579,487188.0
2009-10-01 06:44:44,0.0,2887.0,Beirne,"Akron, Ohio","/* Freeways */ Citation needed for review of I-77 since April, statement removed",2290000.0,0.0,487188.0
2009-10-01 06:42:58,0.0,2886.0,Beirne,"Akron, Ohio",/* Higher education */ Removed statement saying that Akron U is a world leader in polymer research.  After five months of no citation it looks like one is not coming.,2290000.0,0.0772,487188.0
2009-10-01 06:39:52,0.0,2885.0,Beirne,"Akron, Ohio",/* Crime */ Removed statement about Cornershot rifle; reference did not support it being in Akron first and after a month of the reference being tagged as non-supporting no further proof has been given.,2290000.0,-0.7881,487188.0
2009-10-01 06:36:25,0.0,2884.0,Beirne,"Akron, Ohio",/* Cuisine */ Marked sauerkraut ball invention in Akron as dubious - see talk page,2290000.0,-0.3612,487188.0
2009-09-30 18:18:41,0.0,2883.0,JonRidinger,"Akron, Ohio",/* Sports */ removed mention of Road Runner trivia as it isn't related to why the race is named after Road Runner; reworded mention of Gay Games as Cleveland is the announced host,2290000.0,0.0,487188.0
2009-09-30 14:31:44,0.0,2882.0,Threeblur0,"Akron, Ohio",/* Sports */ undid vandalism by bernie,2290000.0,0.0,487188.0
2009-09-30 13:02:51,0.0,2881.0,Beirne,"Akron, Ohio",/* Sports */ names of sports aren't proper nouns,2290000.0,0.0,487188.0
2009-09-30 12:41:14,0.0,2880.0,Threeblur0,"Akron, Ohio",/* Sports */,2290000.0,0.0,487188.0
2009-09-30 12:39:27,0.0,2879.0,Threeblur0,"Akron, Ohio",/* Sports */,2290000.0,0.0,487188.0
2009-09-30 12:38:08,0.0,2878.0,Threeblur0,"Akron, Ohio",/* Sports */ added gay games 2014,2290000.0,0.0,487188.0
2009-09-25 01:36:31,0.0,2877.0,Threeblur0,"Akron, Ohio",/* Culture and contemporary life */,2290000.0,0.0,487188.0
2009-09-23 17:39:57,1.0,2874.0,Phantomsteve,"Akron, Ohio",Reverted edits by [[Special:Contributions/70.62.197.205|70.62.197.205]] to last revision by Martin451 ([[WP:HG|HG]]),2290000.0,0.0,487188.0
2009-09-21 23:21:47,1.0,2874.0,Martin451,"Akron, Ohio",Reverted edits by [[Special:Contributions/66.41.147.126|66.41.147.126]] to last revision by Vjmlhds ([[WP:HG|HG]]),2290000.0,0.0,487188.0
2009-09-21 12:51:23,0.0,2874.0,Vjmlhds,"Akron, Ohio",/* Media */,2290000.0,0.0,487188.0
2009-09-21 11:53:00,0.0,2873.0,Threeblur0,"Akron, Ohio",/* Cuisine */,2290000.0,0.0,487188.0
2009-09-21 11:37:47,0.0,2872.0,Threeblur0,"Akron, Ohio","/* Cuisine */ fixed sentence to reflect the source for now, though i am certain i read the previous sentence somwhere, and the removed source from earlier also had some support",2290000.0,0.6597,487188.0
2009-09-21 11:33:46,1.0,2871.0,Threeblur0,"Akron, Ohio",[[WP:UNDO|Undid]] revision 315236293 by [[Special:Contributions/Beirne|Beirne]] ([[User talk:Beirne|talk]])a city article is not going to lie,2290000.0,0.0,487188.0
2009-09-21 04:44:51,1.0,2870.0,Beirne,"Akron, Ohio",/* Cuisine */ All the reference says is that the sauerkraut ball was invented in Akron and nothing more.  The brief statement in the article is not a very strong reference.,2290000.0,-0.4439,487188.0
2009-09-21 03:48:42,0.0,2871.0,Threeblur0,"Akron, Ohio",/* Cuisine */ added info and reference,2290000.0,0.0,487188.0
2009-09-21 02:35:43,0.0,2870.0,Beirne,"Akron, Ohio",/* Cuisine */ Removed sauerkraut ball mention as there is no clear connection to Akron,2290000.0,-0.2924,487188.0
2009-09-21 01:52:47,0.0,2869.0,Threeblur0,"Akron, Ohio",/* Akron in popular culture */,2290000.0,0.4215,487188.0
2009-09-21 01:47:53,0.0,2868.0,Threeblur0,"Akron, Ohio",/* Akron in popular culture */,2290000.0,0.4215,487188.0
2009-09-20 17:18:23,0.0,2867.0,Threeblur0,"Akron, Ohio",/* Sports */,2290000.0,0.0,487188.0
2009-09-20 13:35:13,0.0,2866.0,Beirne,"Akron, Ohio",/* Sports */ spelling,2290000.0,0.0,487188.0
2009-09-20 12:56:48,0.0,2865.0,Threeblur0,"Akron, Ohio","/* Sports */ removed unfitt reference, fix title count that wasnt properly fixed in the previous edit, and added data",2290000.0,0.0,487188.0
2009-09-20 03:13:02,0.0,2864.0,Beirne,"Akron, Ohio",/* Sports */ Reference doesn't say anything detailed about the Aeros championships,2290000.0,0.4939,487188.0
2009-09-20 03:09:20,0.0,2863.0,Beirne,"Akron, Ohio",/* Sports */ Removed pre-Akron Aeros championships,2290000.0,0.4939,487188.0
2009-09-20 02:55:18,0.0,2862.0,Threeblur0,"Akron, Ohio",/* Sports */ linking,2290000.0,0.0,487188.0
2009-09-20 02:51:47,0.0,2861.0,Threeblur0,"Akron, Ohio",/* Sports */ corrected data,2290000.0,0.0,487188.0
2009-09-19 23:59:22,0.0,2860.0,Threeblur0,"Akron, Ohio",/* Akron in popular culture */,2290000.0,0.4215,487188.0
2009-09-19 21:19:20,0.0,2859.0,Threeblur0,"Akron, Ohio",/* Culture and contemporary life */,2290000.0,0.0,487188.0
2009-09-17 03:50:41,0.0,2858.0,Threeblur0,"Akron, Ohio","/* Culture and contemporary life */ double wow, today was too fun and tiring to go through research and example giving, yall should go correct other pages with the same ""unecyclopedic"" ""problem"" chow",2290000.0,0.7783,487188.0
2009-09-17 03:43:03,1.0,2857.0,JonRidinger,"Akron, Ohio",[[WP:UNDO|Undid]] revision 314471654 by [[Special:Contributions/Threeblur0|Threeblur0]] ([[User talk:Threeblur0|talk]]) unencylcopedic and irrelevant to this article,2290000.0,0.0,487188.0
2009-09-17 03:38:53,1.0,2856.0,Threeblur0,"Akron, Ohio","[[WP:UNDO|Undid]] revision 314469555 by [[Special:Contributions/Beirne|Beirne]] ([[User talk:Beirne|talk]])there are tons of ""side notes"" similar to this which arent removed, wow",2290000.0,-0.4717,487188.0
2009-09-17 03:17:56,0.0,2857.0,Beirne,"Akron, Ohio",/* Culture and contemporary life */ That's a really funny line but not encyclopedic,2290000.0,0.2724,487188.0
2009-09-17 00:16:09,0.0,2856.0,Threeblur0,"Akron, Ohio",/* Cityscape */,2290000.0,0.0,487188.0
2009-09-17 00:06:16,0.0,2855.0,Threeblur0,"Akron, Ohio","/* Healthcare and education */ placing pic of college since polymer center is already in montage, but change back if you find reasoning",2290000.0,0.0,487188.0
2009-09-16 22:35:40,0.0,2854.0,Threeblur0,"Akron, Ohio",/* Akron in popular culture */,2290000.0,0.4215,487188.0
2009-09-16 22:27:55,0.0,2853.0,Threeblur0,"Akron, Ohio",/* Culture and contemporary life */,2290000.0,0.0,487188.0
2009-09-16 22:11:08,0.0,2852.0,Threeblur0,"Akron, Ohio",/* Culture and contemporary life */,2290000.0,0.0,487188.0
2009-09-16 22:00:14,0.0,2851.0,Threeblur0,"Akron, Ohio",/* Government */,2290000.0,0.0,487188.0
2009-09-16 21:47:52,0.0,2850.0,Threeblur0,"Akron, Ohio",/* Healthcare and education */,2290000.0,0.0,487188.0
2009-09-16 21:35:28,0.0,2849.0,Threeblur0,"Akron, Ohio",/* Cityscape */,2290000.0,0.0,487188.0
2009-09-16 21:00:39,1.0,2847.0,ClueBot,"Akron, Ohio","Reverting possible vandalism by [[Special:Contributions/174.100.170.221|174.100.170.221]] to version by Threeblur0. False positive? [[User:ClueBot/FalsePositives|Report it]]. Thanks, [[User:ClueBot|ClueBot]]. (768299) (Bot)",2290000.0,0.7579,487188.0
2009-09-13 13:00:08,0.0,2847.0,Threeblur0,"Akron, Ohio",/* Architecture */,2290000.0,0.0,487188.0
2009-09-12 15:24:05,0.0,2846.0,Llantha,"Akron, Ohio",/* Cuisine */,2290000.0,0.0,487188.0
2009-09-12 15:22:53,0.0,2845.0,Llantha,"Akron, Ohio",/* Cuisine */,2290000.0,0.0,487188.0
2009-09-12 02:18:38,0.0,2844.0,Threeblur0,"Akron, Ohio",/* Culture and contemporary life */,2290000.0,0.0,487188.0
2009-09-12 02:11:20,0.0,2843.0,Threeblur0,"Akron, Ohio",/* Transportation */,2290000.0,0.0,487188.0
2009-09-12 02:06:53,0.0,2842.0,Threeblur0,"Akron, Ohio",/* Cityscape */,2290000.0,0.0,487188.0
2009-09-12 01:42:50,0.0,2841.0,Threeblur0,"Akron, Ohio",/* Higher education */,2290000.0,0.0,487188.0
2009-09-12 01:41:44,0.0,2840.0,Threeblur0,"Akron, Ohio",/* Transportation */,2290000.0,0.0,487188.0
2009-09-11 15:13:28,1.0,2838.0,Pinethicket,"Akron, Ohio",[[WP:RBK|Reverted]] edits by [[Special:Contributions/130.101.68.39|130.101.68.39]] ([[User talk:130.101.68.39|talk]]) to last version by 67.91.153.82,2290000.0,0.0,487188.0
2009-09-07 05:43:59,0.0,2837.0,JEN9841,"Akron, Ohio",/* Higher education */ fixed the see also format,2290000.0,0.0,487188.0
2009-08-30 19:02:28,0.0,2831.0,JonRidinger,"Akron, Ohio",/* Crime */ corrected link,2290000.0,-0.5423,487188.0
2009-08-30 18:56:57,0.0,2830.0,JonRidinger,"Akron, Ohio","/* History */ ""Timeline of Akron, Ohio"" was deleted due to it being a copyright violation; removed link",2290000.0,-0.4939,487188.0
2009-08-24 00:38:34,0.0,2829.0,SmackBot,"Akron, Ohio",Date maintenance tags and general  fixes,2290000.0,0.0,487188.0
2009-08-23 12:31:13,0.0,2828.0,Pubdog,"Akron, Ohio",/* Tourism */,2290000.0,0.0,487188.0
2009-08-23 11:58:24,0.0,2827.0,Pubdog,"Akron, Ohio",/* Tourism */,2290000.0,0.0,487188.0
2009-08-22 00:45:49,0.0,2824.0,Beirne,"Akron, Ohio",/* Healthcare and education */ listing the stereotaxis system is too close to marketing and is non-notable,2290000.0,0.0,487188.0
2009-08-22 00:39:13,0.0,2823.0,Beirne,"Akron, Ohio",/* Crime */ the link does not say that Akron is the first city to have Cornershot,2290000.0,-0.5423,487188.0
